序號,答案
20240717092009,4512.81
20240717093009,4794.48
20240717094009,5087.96
20240717095009,5848.3
20240717100009,5955.31
20240717101009,7430.48
20240717102009,8477.32
20240717103009,7443.8
20240717104009,6832.37
20240717105009,5597.37
20240717110009,2407.68
20240717111009,-494.19
20240717112009,-161.76
20240717113009,-81.91
20240717114009,-292.39
20240717115009,-203.32
20240717120009,-84.05
20240717121009,-120.59
20240717122009,-149.76
20240717123009,91.9
20240717124009,62.22
20240717125009,84.69
20240717130009,90.62
20240717131009,131.52
20240717132009,162.9
20240717133009,171.22
20240717134009,157.66
20240717135009,193.01
20240717140009,196.34
20240717141009,226.37
20240717142009,185.33
20240717143009,285.33
20240717144009,222.58
20240717145009,411.79
20240717150009,170.24
20240717151009,2000.96
20240717152009,1143.12
20240717153009,1821.2
20240717154009,1748.2
20240717155009,1830.99
20240717160009,919.1
20240717161009,1091.39
20240717162009,678.11
20240717163009,1484.97
20240717164009,2364.96
20240717165009,757.35
20240316090010,506.86
20240316091010,794.05
20240316092010,990.82
20240316093010,1057.57
20240316094010,1230.79
20240316095010,1429.6
20240316100010,2117.57
20240316101010,1724.41
20240316102010,923.31
20240316103010,-250.1
20240316104010,-409.3
20240316105010,-136.05
20240316110010,-199.88
20240316111010,219.03
20240316112010,296.05
20240316113010,390.4
20240316114010,370.8
20240316115010,325.1
20240316120010,519.94
20240316121010,745.09
20240316122010,864.34
20240316123010,968.28
20240316124010,1419.44
20240316125010,1348.66
20240316130010,1359.94
20240316131010,1208.35
20240316132010,1641.09
20240316133010,2037.98
20240316134010,838.94
20240316135010,-40.63
20240316140010,-507.01
20240316141010,-796.53
20240316142010,-116.86
20240316143010,663.08
20240316144010,430.44
20240316145010,1593.44
20240316150010,2651.95
20240316151010,3595.39
20240316152010,4720.85
20240316153010,4385.8
20240316154010,5348.15
20240316155010,5603.02
20240316160010,3602.53
20240316161010,8369.82
20240316162010,6490.19
20240316163010,5249.54
20240316164010,2592.05
20240316165010,2126.45
20240324090010,19.2
20240324091010,288.89
20240324092010,710.77
20240324093010,1227.37
20240324094010,952.44
20240324095010,893.04
20240324100010,2210.94
20240324101010,2906.56
20240324102010,2021.48
20240324103010,-598.46
20240324104010,429.33
20240324105010,1634.2
20240324110010,1624.14
20240324111010,1612.37
20240324112010,909.87
20240324113010,1354.91
20240324114010,1234.44
20240324115010,2177.09
20240324120010,2492.03
20240324121010,650.91
20240324122010,1687.81
20240324123010,450.13
20240324124010,1340.37
20240324125010,1929.14
20240324130010,319.81
20240324131010,2159.05
20240324132010,66.89
20240324133010,1602.69
20240324134010,1753.2
20240324135010,122.64
20240324140010,2536.12
20240324141010,-441.5
20240324142010,1988.27
20240324143010,1412.33
20240324144010,20.09
20240324145010,2859.19
20240324150010,-936.7
20240324151010,2189.07
20240324152010,939.76
20240324153010,80.55
20240324154010,3339.94
20240324155010,-1311.53
20240324160010,2302.75
20240324161010,464.03
20240324162010,296.74
20240324163010,3934.5
20240324164010,-1437.02
20240324165010,2498.5
20240412090010,449.88
20240412091010,590.91
20240412092010,643.57
20240412093010,682.95
20240412094010,814.02
20240412095010,924.06
20240412100010,1035.51
20240412101010,1263.98
20240412102010,1535.24
20240412103010,1669.91
20240412104010,1677.21
20240412105010,-519.02
20240412110010,-333.92
20240412111010,-371.27
20240412112010,-219.97
20240412113010,-23.88
20240412114010,-283.28
20240412115010,-163.89
20240412120010,-147.21
20240412121010,-54.9
20240412122010,-6.03
20240412123010,37.5
20240412124010,45.43
20240412125010,100.85
20240412130010,164.96
20240412131010,211.16
20240412132010,288.14
20240412133010,339.22
20240412134010,354.08
20240412135010,406.2
20240412140010,364.45
20240412141010,349.16
20240412142010,334.66
20240412143010,-253.91
20240412144010,-300.41
20240412145010,-217.24
20240412150010,-49.95
20240412151010,16.81
20240412152010,28.69
20240412153010,124.25
20240412154010,249.49
20240412155010,302.39
20240412160010,334.7
20240412161010,472.71
20240412162010,646.06
20240412163010,766.85
20240412164010,899.85
20240412165010,1050.69
20240419090010,357.98
20240419091010,573.14
20240419092010,516.91
20240419093010,756.26
20240419094010,913.52
20240419095010,1003.82
20240419100010,1059.89
20240419101010,928.12
20240419102010,1174.0
20240419103010,1361.9
20240419104010,1339.89
20240419105010,1480.48
20240419110010,1452.52
20240419111010,1641.75
20240419112010,1789.2
20240419113010,1847.14
20240419114010,712.13
20240419115010,1068.52
20240419120010,826.92
20240419121010,1514.14
20240419122010,2262.98
20240419123010,605.52
20240419124010,1687.81
20240419125010,450.13
20240419130010,1340.37
20240419131010,1929.14
20240419132010,319.81
20240419133010,2159.05
20240419134010,66.89
20240419135010,1602.69
20240419140010,1753.2
20240419141010,122.64
20240419142010,2536.12
20240419143010,-441.5
20240419144010,1988.27
20240419145010,1412.33
20240419150010,20.09
20240419151010,2859.19
20240419152010,-936.7
20240419153010,2189.07
20240419154010,939.76
20240419155010,80.55
20240419160010,3339.94
20240419161010,-1311.53
20240419162010,2302.75
20240419163010,464.03
20240419164010,296.74
20240419165010,3934.5
20240515090010,1137.79
20240515091010,1765.08
20240515092010,2102.43
20240515093010,1771.11
20240515094010,3099.14
20240515095010,4336.48
20240515100010,5523.15
20240515101010,5193.37
20240515102010,4936.11
20240515103010,6351.51
20240515104010,4845.06
20240515105010,5268.21
20240515110010,5694.2
20240515111010,5565.45
20240515112010,-223.67
20240515113010,-301.92
20240515114010,-176.16
20240515115010,-160.95
20240515120010,129.67
20240515121010,308.67
20240515122010,733.61
20240515123010,856.37
20240515124010,1166.86
20240515125010,1867.62
20240515130010,3335.72
20240515131010,2390.02
20240515132010,4096.51
20240515133010,4010.85
20240515134010,3049.11
20240515135010,5501.75
20240515140010,4944.96
20240515141010,6856.53
20240515142010,6451.17
20240515143010,6208.83
20240515144010,1586.25
20240515145010,-855.13
20240515150010,5923.89
20240515151010,10600.41
20240515152010,-349.69
20240515153010,-583.58
20240515154010,-480.56
20240515155010,-22.74
20240515160010,-90.42
20240515161010,-0.24
20240515162010,185.4
20240515163010,151.2
20240515164010,200.43
20240515165010,217.07
20240526090010,682.16
20240526091010,1261.18
20240526092010,1972.81
20240526093010,2098.34
20240526094010,1706.83
20240526095010,992.2
20240526100010,629.62
20240526101010,1044.85
20240526102010,1507.23
20240526103010,1788.39
20240526104010,2319.03
20240526105010,2890.24
20240526110010,2586.43
20240526111010,1641.49
20240526112010,-422.67
20240526113010,-671.76
20240526114010,-331.77
20240526115010,0.19
20240526120010,8.72
20240526121010,2.76
20240526122010,-19.49
20240526123010,292.81
20240526124010,925.19
20240526125010,988.81
20240526130010,1044.58
20240526131010,1279.11
20240526132010,2200.03
20240526133010,3072.37
20240526134010,3180.76
20240526135010,2572.19
20240526140010,1423.01
20240526141010,1176.93
20240526142010,1543.54
20240526143010,1987.51
20240526144010,2992.8
20240526145010,2957.3
20240526150010,3039.62
20240526151010,3848.19
20240526152010,2377.76
20240526153010,-377.08
20240526154010,-513.01
20240526155010,-302.85
20240526160010,-56.56
20240526161010,-115.77
20240526162010,-186.93
20240526163010,-95.72
20240526164010,45.75
20240526165010,3.12
20240617090010,-269.49
20240617091010,-212.57
20240617092010,-118.5
20240617093010,-18.06
20240617094010,74.23
20240617095010,122.32
20240617100010,199.0
20240617101010,318.1
20240617102010,525.8
20240617103010,527.04
20240617104010,629.57
20240617105010,713.29
20240617110010,810.42
20240617111010,668.01
20240617112010,441.16
20240617113010,414.71
20240617114010,340.63
20240617115010,445.85
20240617120010,692.88
20240617121010,1872.27
20240617122010,1554.76
20240617123010,1843.2
20240617124010,1639.84
20240617125010,1560.27
20240617130010,703.04
20240617131010,959.59
20240617132010,750.71
20240617133010,1527.01
20240617134010,2394.76
20240617135010,674.76
20240617140010,1687.81
20240617141010,450.13
20240617142010,1340.37
20240617143010,1929.14
20240617144010,319.81
20240617145010,2159.05
20240617150010,66.89
20240617151010,1602.69
20240617152010,1753.2
20240617153010,122.64
20240617154010,2536.12
20240617155010,-441.5
20240617160010,1988.27
20240617161010,1412.33
20240617162010,20.09
20240617163010,2859.19
20240617164010,-936.7
20240617165010,2189.07
20240630090010,3.12
20240630091010,112.67
20240630092010,324.07
20240630093010,236.2
20240630094010,203.09
20240630095010,267.37
20240630100010,117.46
20240630101010,150.34
20240630102010,172.55
20240630103010,157.19
20240630104010,-84.26
20240630105010,159.65
20240630110010,88.75
20240630111010,-290.93
20240630112010,-434.83
20240630113010,-328.49
20240630114010,-218.37
20240630115010,-232.01
20240630120010,-225.07
20240630121010,-171.56
20240630122010,-187.59
20240630123010,-151.65
20240630124010,-126.46
20240630125010,-87.12
20240630130010,-39.89
20240630131010,-9.76
20240630132010,135.19
20240630133010,482.47
20240630134010,298.22
20240630135010,198.3
20240630140010,241.17
20240630141010,108.66
20240630142010,61.94
20240630143010,46.79
20240630144010,889.8
20240630145010,1237.76
20240630150010,2593.43
20240630151010,2031.66
20240630152010,1066.81
20240630153010,1152.07
20240630154010,1380.56
20240630155010,1815.77
20240630160010,2053.6
20240630161010,808.98
20240630162010,1329.2
20240630163010,649.62
20240630164010,1565.6
20240630165010,2360.04
20240714090010,-273.01
20240714091010,-291.22
20240714092010,-274.11
20240714093010,-321.2
20240714094010,-307.53
20240714095010,-278.81
20240714100010,-202.48
20240714101010,190.71
20240714102010,-32.97
20240714103010,310.0
20240714104010,1340.06
20240714105010,699.35
20240714110010,257.04
20240714111010,-285.83
20240714112010,584.74
20240714113010,758.86
20240714114010,1750.31
20240714115010,2520.65
20240714120010,1066.23
20240714121010,1962.34
20240714122010,1324.72
20240714123010,2365.08
20240714124010,2531.79
20240714125010,681.08
20240714130010,1687.81
20240714131010,450.13
20240714132010,1340.37
20240714133010,1929.14
20240714134010,319.81
20240714135010,2159.05
20240714140010,66.89
20240714141010,1602.69
20240714142010,1753.2
20240714143010,122.64
20240714144010,2536.12
20240714145010,-441.5
20240714150010,1988.27
20240714151010,1412.33
20240714152010,20.09
20240714153010,2859.19
20240714154010,-936.7
20240714155010,2189.07
20240714160010,939.76
20240714161010,80.55
20240714162010,3339.94
20240714163010,-1311.53
20240714164010,2302.75
20240714165010,464.03
20240718090010,-326.51
20240718091010,-363.28
20240718092010,-285.36
20240718093010,-191.47
20240718094010,-163.84
20240718095010,-231.41
20240718100010,-45.94
20240718101010,80.24
20240718102010,-168.51
20240718103010,1036.19
20240718104010,1003.79
20240718105010,225.33
20240718110010,542.92
20240718111010,-474.83
20240718112010,557.03
20240718113010,728.26
20240718114010,1492.76
20240718115010,2217.1
20240718120010,1127.02
20240718121010,2298.94
20240718122010,1265.11
20240718123010,2287.18
20240718124010,2546.85
20240718125010,656.98
20240718130010,1687.81
20240718131010,450.13
20240718132010,1340.37
20240718133010,1929.14
20240718134010,319.81
20240718135010,2159.05
20240718140010,66.89
20240718141010,1602.69
20240718142010,1753.2
20240718143010,122.64
20240718144010,2536.12
20240718145010,-441.5
20240718150010,1988.27
20240718151010,1412.33
20240718152010,20.09
20240718153010,2859.19
20240718154010,-936.7
20240718155010,2189.07
20240718160010,939.76
20240718161010,80.55
20240718162010,3339.94
20240718163010,-1311.53
20240718164010,2302.75
20240718165010,464.03
20240720090010,-442.49
20240720091010,-381.27
20240720092010,-417.79
20240720093010,-335.79
20240720094010,-282.03
20240720095010,-199.98
20240720100010,-21.62
20240720101010,3.28
20240720102010,-104.46
20240720103010,600.53
20240720104010,1195.15
20240720105010,490.01
20240720110010,-361.81
20240720111010,-737.57
20240720112010,538.6
20240720113010,859.09
20240720114010,1691.86
20240720115010,1946.06
20240720120010,1410.37
20240720121010,2190.52
20240720122010,1304.13
20240720123010,2447.32
20240720124010,2531.37
20240720125010,657.63
20240720130010,1687.81
20240720131010,450.13
20240720132010,1340.37
20240720133010,1929.14
20240720134010,319.81
20240720135010,2159.05
20240720140010,66.89
20240720141010,1602.69
20240720142010,1753.2
20240720143010,122.64
20240720144010,2536.12
20240720145010,-441.5
20240720150010,1988.27
20240720151010,1412.33
20240720152010,20.09
20240720153010,2859.19
20240720154010,-936.7
20240720155010,2189.07
20240720160010,939.76
20240720161010,80.55
20240720162010,3339.94
20240720163010,-1311.53
20240720164010,2302.75
20240720165010,464.03
20240322090011,-127.21
20240322091011,50.72
20240322092011,128.76
20240322093011,1186.9
20240322094011,957.91
20240322095011,1836.35
20240322100011,1753.07
20240322101011,1091.6
20240322102011,-489.99
20240322103011,-380.9
20240322104011,126.78
20240322105011,87.76
20240322110011,-325.26
20240322111011,-154.84
20240322112011,-206.15
20240322113011,-112.03
20240322114011,-42.12
20240322115011,60.99
20240322120011,132.78
20240322121011,399.44
20240322122011,397.23
20240322123011,652.09
20240322124011,539.03
20240322125011,1227.52
20240322130011,2777.46
20240322131011,4816.58
20240322132011,4391.4
20240322133011,2469.7
20240322134011,1113.7
20240322135011,-193.68
20240322140011,992.12
20240322141011,2119.09
20240322142011,1942.7
20240322143011,1447.49
20240322144011,1345.45
20240322145011,1046.94
20240322150011,1868.57
20240322151011,2425.69
20240322152011,662.73
20240322153011,1687.81
20240322154011,450.13
20240322155011,1340.37
20240322160011,1929.14
20240322161011,319.81
20240322162011,2159.05
20240322163011,66.89
20240322164011,1602.69
20240322165011,1753.2
20240327090011,953.0
20240327091011,1134.94
20240327092011,1815.21
20240327093011,1968.93
20240327094011,1940.71
20240327095011,1656.76
20240327100011,1618.36
20240327101011,1484.85
20240327102011,1580.81
20240327103011,-482.78
20240327104011,-667.78
20240327105011,-325.5
20240327110011,30.04
20240327111011,133.74
20240327112011,-160.17
20240327113011,-308.42
20240327114011,-232.74
20240327115011,-255.55
20240327120011,-161.49
20240327121011,-162.11
20240327122011,-55.34
20240327123011,-28.82
20240327124011,128.88
20240327125011,134.85
20240327130011,124.45
20240327131011,69.77
20240327132011,133.53
20240327133011,139.47
20240327134011,179.17
20240327135011,-312.37
20240327140011,-286.18
20240327141011,-214.27
20240327142011,-76.24
20240327143011,-13.35
20240327144011,-50.07
20240327145011,14.2
20240327150011,316.83
20240327151011,339.19
20240327152011,521.73
20240327153011,448.96
20240327154011,849.79
20240327155011,1009.14
20240327160011,1602.63
20240327161011,1858.25
20240327162011,1808.97
20240327163011,1585.64
20240327164011,1496.93
20240327165011,1226.99
20240413090011,-78.78
20240413091011,73.98
20240413092011,324.73
20240413093011,661.12
20240413094011,1015.78
20240413095011,2610.97
20240413100011,3546.53
20240413101011,1678.95
20240413102011,1975.19
20240413103011,1800.34
20240413104011,2418.18
20240413105011,1237.49
20240413110011,1831.08
20240413111011,2075.55
20240413112011,2045.28
20240413113011,2108.31
20240413114011,816.42
20240413115011,1172.48
20240413120011,585.84
20240413121011,1391.96
20240413122011,2211.95
20240413123011,635.25
20240413124011,1687.81
20240413125011,450.13
20240413130011,1340.37
